barcode,name,manufacturld,description,unitQty,Quantity,bIsWeighted,QtyInPackage,ItemPrice,AmountInStock
5000146401568,וולייט 10 דפים שומרי צבע,1003,וולייט דפים,יחידה,1,0,0,12.9,16
5000157143365,מתבל ט.מיונז וקטשופ425גר,852,מתבל ט.מיונז,גרמים,425,0,1,14.9,95
5000159376655,סוכריות סקיטלס פירות38ג,995,סוכריות סקיטלס,גרמים,38,0,0,2.9,28
5000159407236,חטיף מרס 51 גרם,732,חטיף מרס,גרמים,51,0,0,3.9,56
5000159409179,מיני סניקרס בשקית 403 גר,732,מיני סניקרס,גרמים,403,0,0,21.9,96
5000159442572,מיני טוויקס בשקית 403גרם,731,מיני טוויקס,גרמים,403,0,0,21.9,14
5000159459228,חטיף טוויקס 50 גרם,731,חטיף טוויקס,גרמים,50,0,0,3.9,83
5000159461122,חטיף סניקרס 50 גרם,732,חטיף סניקרס,גרמים,50,0,0,3.9,73
5000159462594,חטיפי טוויקס 4+1 50*5ג,96,חטיפי טוויקס,גרמים,250,0,1,11.9,17
5000159468534,חטיפי סניקרס 4+1 50*5ג,731,חטיפי סניקרס,גרמים,250,0,1,11.9,64
5000159492317,טוויקס סטיקס 230 גרם,731,טוויקס סטיקס,גרמים,230,0,1,13.9,72
5000159516563,פנס מ&מ'ס 1 יחידה,96,פנס מ&מ'ס,יחידה,1,0,1,14.9,70
5000189974579,קיט קאט מיני 200 גרם,760,קיט קאט מיני,גרמים,200,0,0,14.9,32
5000204133509,זיפלוק שקיות אחסון 19 יח,96,שקיות אחסון,יחידה,1,0,1,10,49
5000204139525,דאק סבון לאסלה נח.פנטזיה,280,דאק סבון לאסלה,יחידה,1,0,1,9.9,52
5000204139556,דאק נוזל ניחוח פירות750מ,284,דאק נוזל נ.פירות,מיליליטרים,750,0,1,10,11
5000204139617,דאק סבון לאסלה נח.פירות,280,דאק סבון לאסלה,יחידה,1,0,1,9.9,0
5000204142891,זיפלוק שקיות סנדוויץ 100,1046,שקיות לסנדוויץ,יחידה,1,0,1,10,69
5000204657883,קיווי משחה חומה50מל,371,קיווי משחה בחום,מיליליטרים,50,0,0,5.9,46
5000204657913,קיווי משחה שחורה50מל,371,קיווי משחה בשחור,מיליליטרים,50,0,0,5.9,22
5000204658187,קיווי נוזל נעליים שחור75,371,קיווי נוזל,מיליליטרים,75,0,0,14.9,71
5000213014905,"בירה גינס פחית 440 מ""ל",983,בירה גינס פחית,מיליליטרים,440,0,0,15.8,91
5000219023772,פאלמאל כחול טיוב פקט,106,פאקט סיגריות,יחידה,1,0,0,269.9,44
5000219120112,פאלמאל כחול ארוך טיוב פק,106,פאל מאל כחול,יחידה,1,0,1,269.9,44
5000267014234,וויסקי ג'וני ווקר אדום,361,ג'וני ווקר אדום,מיליליטרים,700,0,0,74.9,91
5000267024202,וויסקי ג'וני ווקר שחור,370,ויסקי ג'וני ווקר,מיליליטרים,700,0,0,109.9,24
5000267024233,וויסקי ג'וני ווקר שחור,362,ויסקי ג'וני ווקר,מיליליטרים,700,0,0,109.9,49
5000267117560,גוני ווקר גולד ריזרב700מ,361,וויסקי גוני ווקר,מיליליטרים,700,0,1,159.9,71
5000267175553,ג'וני ווקר שחור+700כוסות,362,ג'וני ווקר+כוסות,מיליליטרים,700,0,1,109.9,9
5000289925440,"ג'ין גורדון 700 מ""ל",264,ג'ין גורדון,מיליליטרים,700,0,1,79.9,33
5000394002562,4 סוללות דורסל AAאולטרה,420,סוללות דורסל,יחידה,1,0,1,19.9,40
5000394098756,6 סוללות דורסל AA,420,6 סוללות דורסל,יחידה,1,0,1,20.9,0
5000394098886,סוללות דורסלAAAפלוס פאור,894,6סוללות דורסל,יחידה,1,0,1,20.9,79
5000396037548,ביסק.מצופה שוק.מריר200ג,555,ביסקוויט מקויטיס,גרמים,200,0,1,10.9,97
5000396037944,ביסקוויט מקוויטיס 250 גר,555,ביסקוויט מקויטיס,גרמים,250,0,1,9.9,48
5010026512055,גרנולה קראנצ' אורגינל500,96,גרנולה קראנצ',גרמים,500,0,1,19.9,51
5010026512079,גרנולה קראנצ' אורכארד500,96,גרנולה קראנצ',גרמים,500,0,1,14.9,11
5010123703547,מי פה ליסטרין בורסט 500מ,371,מי פה ליסטרין,מיליליטרים,500,0,1,15,1
5010123703585,"ליסטרין קול מינט 500 מ""ל",371,מי פה ליסטרין,מיליליטרים,500,0,1,15,71
5010182997680,"רייד קוטל זוחלים 300 מ""ל",283,רייד נמלים,מיליליטרים,300,0,0,14.9,55
5010182997918,דאק ג'ל אסלה ניחוח ים 55,125,דאק ג'ל לאסלה,מיליליטרים,55,0,0,9.9,63
5010182998861,טואלט דאק נוזל ירוק 750מ,283,דאק נוזל אסלה,מיליליטרים,750,0,0,10,50
5010327000046,"גרנט'ס ויסקי 700 מ""ל",405,וויסקי גרנט'ס,מיליליטרים,700,0,0,74.9,60
5010677551281,"בריזר לימון בקבוק 275 מ""",352,בריזר לימון,מיליליטרים,275,0,0,14.5,52
5010677551397,"בריזר למון ליים 275 מ""ל",352,בריזר למון ליים,מיליליטרים,275,0,1,14.5,79
5010677552387,בריזר ט.אננס בקבוק 275מל,353,בריזר בטעם אננס,מיליליטרים,275,0,0,14.5,41
5010677554398,"בריזר אבטיח בקבוק 275מ""ל",353,בריזר אבטיח,מיליליטרים,275,0,0,14.5,67
5010677850100,"וודקה גריי גוס 700 מ""ל",404,וודקה גריי גוס,מיליליטרים,700,0,1,104.9,12
5011007003005,וויסקי ג'יימסון,,וויסקי ג'יימסון,מיליליטרים,700,0,0,89.9,60
5011026108033,"וויסקי טולמור דיו 700מ""ל",405,וויסקי טולמור,מיליליטרים,700,0,0,84.9,63
5011417565421,אירוויק פיור כותנה 250מל,1003,איירוויק כותנה,מיליליטרים,250,0,1,16.9,35
5014271002675,מעדן תפוח וקינמון 284 גר,773,מעדן תפוח קינמון,גרמים,284,0,1,18.9,88
5014271300429,מעד.משמש ל.תוספת סוכר284,773,מעדן מישמש,גרמים,284,0,0,18.9,36
5014271310428,מעדן דובדבן שחור 284 גרם,773,מעדן דובדבן שחור,גרמים,284,0,0,18.9,16
5014271330426,מעדן אוכמניות כחולות284ג,773,מעדן אוכמניות,גרמים,284,0,0,18.9,74
5014271350424,מעדן ארבעה פירות 284 גרם,773,מעדן 4 פירות,גרמים,284,0,0,18.9,22
5014271360423,מעד.תפוז ללא תוס.סוכר284,773,מעדן תפוזים,גרמים,284,0,0,18.9,87
5014271370422,מעדן אפרסק 284 גרם,773,מעדן אפרסקים,גרמים,284,0,0,18.9,68
5014271400426,מעדן תות שדה 284 גרם,773,מעדן תות שדה,גרמים,284,0,0,18.9,83
5024546366609,וויסקי לאודרס,,וויסקי לאודרס,מיליליטרים,700,0,0,69.9,11
5029053032658,ממחטות קלינקס 9*8 יחידות,494,קלינקס שמיניה,יחידה,1,0,1,8.6,6
5029053510828,קוטקס תחבושות סופר 22 יח,494,תחבושות קוטקס,יחידה,1,0,0,15,98
5029053523446,קוטקס תחבושות נייט 20 יח,494,תחבושות נייט קוט,יחידה,1,0,0,15,72
5029053534596,32 טמפוני קוטקס נורמל,967,טמפוני קוטקס,יחידה,1,0,0,24.9,67
5029053535210,16טמפונ.קוטקס מוליך מיני,967,טמפוני קוטקס,יחידה,1,0,0,19.9,19
5029053535227,16טמפו.קוטקס מוליך נורמ.,967,טמפוני קוטקס,יחידה,1,0,0,19.9,94
5029053570907,13חיתול פול אפס בנות2-4,494,פול אפס בנות,יחידה,1,0,1,32.9,14
5029054220085,מגבונים לרך נולד 56*4 יח,494,מגבונים לרך נולד,יחידה,1,0,1,26.9,89
50312351,חטיף קדבורי פלייק 32 גרם,664,חטיף קדבורי,גרמים,32,0,1,4.9,1
5050083559761,קוקו פופס שוקוס קלוג500',971,קוקו פופס קלוג'ס,גרמים,500,0,0,18.9,42
5053827194891,קלוגס ספיישל קיי 375 גרם,96,קלוגס ספיישל קיי,גרמים,375,0,1,19.9,7
5053827215862,קלוגס קוקו פופס 500 גרם,971,קלוגס קוקו פופס,גרמים,500,0,1,18.9,7
5060045588128,ויסקי ג'ים בים בורבון700,331,וויסקי ג'ים בים,מיליליטרים,700,0,1,69.9,17
5060517886486,מונסטר אנרג'י פחית 500 מ,131,מונסטר אנרג'י,מיליליטרים,500,0,1,5.9,64
5060517886516,מונסטר אנרג'י זירו 500 מ,131,מונסטר אנרג'י,מיליליטרים,500,0,1,5.9,69
5060517886547,"מונסטר רוזי פחית 500 מ""ל",131,מונסטר רוזי,מיליליטרים,500,0,1,5.9,55
5060639129102,"מונסטר מנגו 500 מ""ל",131,מונסטר מנגו,מיליליטרים,500,0,1,5.9,68
5201004020338,גלילי וופל רולס קלאסי400,210,גלילי וופל קפריס,גרמים,400,0,1,19.9,74
5201004021328,גלילי וופל רולס קלאסי115,210,גליליות ממולאות,גרמים,115,0,1,8.9,68
5201178801054,"קרם ניוואה 250 מ""ל",144,ניוואה קרם לחות,מיליליטרים,250,0,0,24.9,18
5201347160326,"קלגון ג'ל 750 מ""ל",1003,קלגון ג'ל,מיליליטרים,750,0,1,25,85
5201347400545,ויט 20רצועות שעווה לפנים,1003,רצועות שעווה ויט,יחידה,1,0,0,20,72
5201940010110,זיתים שחורים,,זיתים שחורים,גרמים,454,0,0,14.9,5
5202175002451,"טורטיה 25 ס""מ 4 יחידות",163,"טורטיה 25 ס""מ",יחידה,1,0,1,6.9,9
5202175002581,"טורטיה 20 ס""מ 5 יחידות",163,"טורטיה 20 ס""מ",יחידה,1,0,1,6.9,30
5202300014472,וולפלקס ספריי אולטרא250מ,145,וולהפלקס ספריי,מיליליטרים,250,0,0,23.9,26
5202300014595,וולפלקס מוס לשיער חזק200,145,וולהפלקס מוס,מיליליטרים,200,0,0,21.9,40
5202300043144,קולסטון 9/0 בלונד בהיר מ,145,קולסטון שפופרת,יחידה,1,0,0,24.9,20
5202300043168,קולסטון 7/0 בלונד בינוני,145,קולסטון,יחידה,1,0,0,24.9,83
5202300043182,קולסטון 5/0 חום בהיר,145,קולסטון שפופרת,יחידה,1,0,0,24.9,53
5202300043199,קולסטון 4/0 חום בינוני,145,קולסטון שפופרת,יחידה,1,0,0,24.9,18
5202300043212,"קולסטון 2/0 שחור 60 מ""ל",145,קולסטון שפופרת,יחידה,1,0,0,24.9,31
52100070865,"תמצית וניל טהור 29 מ""ל",96,תמצית וניל,מיליליטרים,29,0,0,29.9,0
5391523057943,סימילאק גולד שלב 3 700 ג,216,סימילאק גולד,גרמים,700,0,1,82.9,8
5391523058063,סימילאק אדבנס+ שלב1 700ג,216,סימילאק אדבנס,גרמים,700,0,1,68.9,40
5391523058070,סימילאק אדבנס+ שלב3 700ג,98,סימילאק אדבנס,גרמים,700,0,1,68.9,78
5391523058087,סימילאק אדבנס+ שלב2 700ג,216,סימילאק אדבנס,גרמים,700,0,1,68.9,69
54051140,מעדן סויה ט.וניל 125*4גר,268,מעדן סויה 4 יח',גרמים,500,0,0,18.9,12
54051157,מעדן סויה ט.שוקולד125*4ג,268,מעדן סויה 4 יח',גרמים,500,0,0,18.9,55
5410076933129,אריאל שושן צחור 3קג,172,אריאל שושן צחור,קילוגרמים,3,0,0,34.9,39
5410091648176,דאו.רול און FA פינק50מ,456,דאודורנט FA,מיליליטרים,50,0,0,9.9,28
5410126006087,ביסקוויט בטעם קרמל 700 ג,618,ביסקוויט לוטוס,גרמים,700,0,0,26.9,27
5410126106183,ביסקוויט לוטוס ארוז 50יח,618,ביסקוויט לוטוס,גרמים,312,0,0,16.8,49
5410126116953,ממרח ביסקוויט לוטוס 400ג,618,ממרח ביסקוויט,גרמים,400,0,0,22.9,65
5410126716016,ביסקוויט לוטוס ט.קרמל250,618,ביסקויט לוטוס,גרמים,250,0,0,11.8,77
5410228141785,"בירה הוגרדן בקבוק330מ""ל",244,בירה הוגרדן,מיליליטרים,330,0,0,9.9,91
5410228144755,בירה סטלה ארטואה 330*6מל,650,בירה סטלה 6 יח',ליטרים,1.98,0,0,32.9,24
5410228146162,בירה לף בראון בקבוק 330מ,245,בירה לף בראון,מיליליטרים,330,0,0,9.9,49
5410228190592,בירה לף בלונד בקבוק330מל,245,בירה לף בלונד,מיליליטרים,330,0,1,9.9,72
5410228267515,"בירה באדוויזר 330*6 מ""ל",240,בירה באדוויזר6בק,ליטרים,1.98,0,1,34.9,14
5410291021991,ממרח אגוזי לוז צ'וקטה700,746,ממרח אגוזי לוז,גרמים,700,0,1,16.7,54
5410291022738,ממרח חום לבן צ'וקטה350ג,745,ממרח חום לבן,גרמים,350,0,1,8.9,28
5410316983693,"אייס סמירנוף בק275. מ""ל",423,אייס סמירנוף,מיליליטרים,275,0,0,11.4,79
5410769800097,בירה צ'רי שוף בקבוק330מ,414,בירה צ'רי שוף,מיליליטרים,330,0,1,14.9,12
5411081000677,"בירה קסטיל טריפל 330 מ""ל",658,בירה קסטיל טריפל,מיליליטרים,330,0,1,12.9,23
5411081003654,בירה קסטיל רוז',,בירה קסטיל רוז',מיליליטרים,330,0,0,12.9,80
5411188081852,משקה סויה בטעם וניל 1 ל,268,משקה סויה וניל,ליטרים,1,0,0,15.9,33
5411188096108,"שמנת צמחית לבישול 250מ""ל",268,שמנת צמחית,מיליליטרים,250,0,0,9.9,23
5411188110835,משקה שקדים אלפרו 1 ליטר,268,משקה שקדים אלפרו,ליטרים,1,0,0,13.9,17
5411188112709,"משקה שקדים ללת""ס אלפרו1ל",268,משקה שקדים אלפרו,ליטרים,1,0,0,13.9,15
5411188115472,משקה סויה אלפרו 1 ליטר,268,משקה סויה אלפרו,ליטרים,1,0,1,13.9,25
5411188120742,משקה שקדים טעם וניל 1 ל,268,משקה שקדים וניל,ליטרים,1,0,1,13.9,80
5411188121824,משקה סויה ט.וניל 250*3מ,268,משקה סויה 3 יח,מיליליטרים,750,0,1,15.9,28
5411188121923,משקה סויה אלפרו 3 * 250מ,268,משקה סויה 3 יח,מיליליטרים,750,0,1,15.9,98
5411188121978,משקה סויה ט.שוקולד250*3מ,268,משקה סויה 3 יח,מיליליטרים,750,0,1,15.9,9
5411188122586,"משקה שקדים אלפרו 250 מ""ל",268,משקה שקדים,מיליליטרים,250,0,1,6.5,52
5411188122661,"משקה שקד.לא קלוי ללת""ס1ל",268,משקה שקדים אלפרו,ליטרים,1,0,1,13.9,31
5411188124726,משקה ש.שועל שקדים 1 ל,268,משקה שיבולת שועל,ליטרים,1,0,1,13.9,0
5411188127697,משקה ש.שועל בריסטה 1 ל,268,משקה שיבולת שועל,ליטרים,1,0,1,13.9,10
5411188129899,משקה שקדים בריסטה 1 ל,268,משקה שקדים אלפרו,ליטרים,1,0,1,13.9,48
5411188130031,משקה סויה עם חלבון 1ליטר,268,משקה סויה+חלבון,ליטרים,1,0,1,16.9,10
5411188300328,משקה סויה ט.שוקולד 1ל,268,משקה סויה שוקו,ליטרים,1,0,0,15.9,8
5411188543398,"משקה סויה לל""ס אלפרו 1 ל",268,משקה סויה אלפרו,ליטרים,1,0,1,13.9,10
5411681038001,"מרדסו מעורפלת מאוד330מ""ל",414,בירה מרדסו,מיליליטרים,330,0,0,14.9,28
55500012046,כלורקס מרסס,,כלורקס מרסס,מיליליטרים,946,0,0,18.9,9
5600395030719,סרדין בשמן זית נפטון115ג,960,סרדין בשמן זית,גרמים,115,0,0,7,60
5601008200444,עוג.גודיס שוקולד חלב150ג,1005,עוגיות גודיס,גרמים,150,0,0,6.9,76
5601008200468,עוגי.גודיס שוקולד לבן150,727,עוגיות גודיס,גרמים,150,0,0,6.9,0
5601036205534,צבע לשיער 1 שחור,621,צבע לשיער אקסלנס,יחידה,1,0,0,29.9,72
5601036205541,צבע לשיער 3 חום כהה מאוד,621,צבע לשיער אקסלנס,יחידה,1,0,0,29.9,62
5601036205589,צבע שיער אקסלנס 5 חום,621,צבע לשיער אקסלנס,יחידה,1,0,0,29.9,93
5601036205596,צבע לשיער 5.3 חום זהוב,621,צבע לשיער אקסלנס,יחידה,1,0,0,29.9,79
5601036205657,צבע לשיער 7 בלונד,621,צבע לשיער אקסלנס,יחידה,1,0,0,29.9,17
5601036205725,צבע שיער אקסלנס 10 בלונד,621,צבע שיער אקסלנס,יחידה,1,0,0,29.9,47
5604912415003,סרדינים בשמן זית 125 גרם,949,סרדינים בשמן זית,גרמים,125,0,1,6.9,86
5604912415041,סרדינים בשמן חמניות125גר,96,סרדינים בשמן,גרמים,125,0,1,6.9,91
